t,captures_total,captures_in,captures_out,M_total,M_in,M_out,G_total,G_in,G_out,frac_M_in_cum,frac_M_out_cum,delta_cum,frac_M_in_roll,frac_M_out_roll,delta_roll,locked_like,mean_edge_mem,mean_theta_step
134,8,4,4,0,0,0,8,4,4,0.01834862385321095,0.023775216138328514,-0.005426592285117562,0.01834862385321095,0.023775216138328514,-0.005426592285117562,0.15043290043290045,4.134716712878912,0.015331326686550448
135,13,1,12,0,0,0,13,1,12,0.01829268292682921,0.023571428571428556,-0.005278745644599344,0.01829268292682921,0.023571428571428556,-0.005278745644599344,0.15043290043290045,4.1617127560786615,0.01570060215942627
136,15,4,11,0,0,0,15,4,11,0.01807228915662645,0.023387668320340168,-0.005315379163713718,0.01807228915662645,0.023387668320340168,-0.005315379163713718,0.15043290043290045,4.189362973420596,0.0160609241344848
137,11,1,10,0,0,0,11,1,10,0.018018018018017962,0.023223082336382813,-0.005205064318364851,0.018018018018017962,0.023223082336382813,-0.005205064318364851,0.15043290043290045,4.217579862841559,0.016401198012172713
138,10,2,8,0,0,0,10,2,8,0.017910447761193975,0.02309307207837647,-0.005182624317182496,0.017910447761193975,0.02309307207837647,-0.005182624317182496,0.15043290043290045,4.246324902339411,0.016725697070039704
139,16,2,14,0,0,0,16,2,14,0.01780415430267057,0.022869022869022853,-0.005064868566352285,0.01780415430267057,0.022869022869022853,-0.005064868566352285,0.15043290043290045,4.275494772377681,0.017028172908718744
140,20,3,17,0,0,0,20,3,17,0.01764705882352936,0.022602739726027384,-0.004955680902498025,0.01764705882352936,0.022602739726027384,-0.004955680902498025,0.15043290043290045,4.305188910747404,0.017327158968702204
141,13,4,9,0,0,0,13,4,9,0.017441860465116227,0.022464261402314487,-0.00502240093719826,0.017441860465116227,0.022464261402314487,-0.00502240093719826,0.15043290043290045,4.3353505147676135,0.017607968976595608
142,13,2,11,0,0,0,13,2,11,0.017341040462427695,0.022297297297297285,-0.004956256834869589,0.017341040462427695,0.022297297297297285,-0.004956256834869589,0.15043290043290045,4.36578643527329,0.01785776310173191
143,16,4,12,0,0,0,16,4,12,0.01714285714285709,0.022117962466487923,-0.004975105323630831,0.01714285714285709,0.022117962466487923,-0.004975105323630831,0.15043290043290045,4.396648282804783,0.018108253926181133
144,13,2,11,1,0,1,12,2,10,0.017045454545454496,0.022621423819028597,-0.005575969273574101,0.017045454545454496,0.022621423819028597,-0.005575969273574101,0.15043290043290045,4.427832022341407,0.018335588907950087
145,12,0,12,0,0,0,12,0,12,0.017045454545454496,0.02244224422442243,-0.005396789678967933,0.017045454545454496,0.02244224422442243,-0.005396789678967933,0.15043290043290045,4.459395838185839,0.018554607065048086
146,11,3,8,1,1,0,10,2,8,0.019718309859154872,0.022324359816152318,-0.0026060499569974457,0.019718309859154872,0.022324359816152318,-0.0026060499569974457,0.15043290043290045,4.491297410949246,0.018755841061169707
147,12,3,9,0,0,0,12,3,9,0.01955307262569827,0.02219321148825064,-0.00264013886255237,0.01955307262569827,0.02219321148825064,-0.00264013886255237,0.15043290043290045,4.523527184315305,0.01894217091681954
148,15,1,14,0,0,0,15,1,14,0.019498607242339778,0.021992238033635175,-0.0024936307912953974,0.019498607242339778,0.021992238033635175,-0.0024936307912953974,0.15043290043290045,4.556077038951324,0.01911359023771781
149,10,2,8,0,0,0,10,2,8,0.01939058171745147,0.021879021879021868,-0.0024884401615703974,0.01939058171745147,0.021879021879021868,-0.0024884401615703974,0.15043290043290045,4.588740553736922,0.01925161112099985
150,8,3,5,0,0,0,8,3,5,0.019230769230769176,0.02180885182809492,-0.0025780825973257433,0.019230769230769176,0.02180885182809492,-0.0025780825973257433,0.15043290043290045,4.621530921279012,0.019376445228733823
151,12,2,10,0,0,0,12,2,10,0.019125683060109235,0.021669853409815157,-0.0025441703497059223,0.019125683060109235,0.021669853409815157,-0.0025441703497059223,0.15043290043290045,4.654488691836299,0.019490525878953883
152,16,4,12,2,1,1,14,3,11,0.02162162162162156,0.022137887413029717,-0.0005162657914081561,0.02162162162162156,0.022137887413029717,-0.0005162657914081561,0.15043290043290045,4.687612647466938,0.019589900172850075
153,17,2,15,0,0,0,17,2,15,0.02150537634408596,0.021929824561403497,-0.0004244482173175364,0.02150537634408596,0.021929824561403497,-0.0004244482173175364,0.15043290043290045,4.720810790773434,0.019666088340589104
154,15,1,14,0,0,0,15,1,14,0.021447721179624606,0.021739130434782598,-0.0002914092551579914,0.021447721179624606,0.021739130434782598,-0.0002914092551579914,0.15043290043290045,4.754078533396738,0.019727118549066537
155,11,1,10,1,0,1,10,1,9,0.021390374331550742,0.02222222222222221,-0.0008318478906714673,0.021390374331550742,0.02222222222222221,-0.0008318478906714673,0.15043290043290045,4.787399633395495,0.019771863810433176
156,9,1,8,0,0,0,9,1,8,0.021333333333333274,0.0221130221130221,-0.000779688779688828,0.021333333333333274,0.0221130221130221,-0.000779688779688828,0.15043290043290045,4.820766809356294,0.019801118615948316
157,4,0,4,0,0,0,4,0,4,0.021333333333333274,0.022058823529411752,-0.0007254901960784786,0.021333333333333274,0.022058823529411752,-0.0007254901960784786,0.15043290043290045,4.854155418943847,0.01981325403604972
158,10,3,7,0,0,0,10,3,7,0.021164021164021107,0.0219646125686394,-0.0008005914046182935,0.021164021164021107,0.0219646125686394,-0.0008005914046182935,0.15043290043290045,4.887475319110719,0.01980219630438097
159,11,4,7,0,0,0,11,4,7,0.020942408376963293,0.021871202916160376,-0.000928794539197083,0.020942408376963293,0.021871202916160376,-0.000928794539197083,0.15043290043290045,4.9207564924647516,0.019779069610176697
160,9,2,7,0,0,0,9,2,7,0.020833333333333277,0.021778584392014508,-0.0009452510586812311,0.020833333333333277,0.021778584392014508,-0.0009452510586812311,0.15043290043290045,4.953925323883442,0.01973430193304327
161,9,4,5,0,0,0,9,4,5,0.020618556701030872,0.02171290711700843,-0.0010943504159775588,0.020618556701030872,0.02171290711700843,-0.0010943504159775588,0.15043290043290045,4.986878475786618,0.01966517009877016
162,9,3,6,0,0,0,9,3,6,0.02046035805626593,0.021634615384615374,-0.0011742573283494429,0.02046035805626593,0.021634615384615374,-0.0011742573283494429,0.15043290043290045,5.01972538952655,0.01959141670031439
163,16,3,13,0,0,0,16,3,13,0.020304568527918728,0.02146690518783541,-0.0011623366599166803,0.020304568527918728,0.02146690518783541,-0.0011623366599166803,0.15043290043290045,5.052412012757774,0.019497967392375328
164,11,2,9,0,0,0,11,2,9,0.020202020202020148,0.021352313167259773,-0.001150292965239625,0.020202020202020148,0.021352313167259773,-0.001150292965239625,0.15043290043290045,5.084941972517736,0.019390232466345775
165,9,0,9,0,0,0,9,0,9,0.020202020202020148,0.021238938053097334,-0.0010369178510771862,0.020202020202020148,0.021238938053097334,-0.0010369178510771862,0.15043290043290045,5.117178236087811,0.01925527330029645
166,16,2,14,1,0,1,15,2,13,0.020100502512562762,0.021650087770626086,-0.0015495852580633233,0.020100502512562762,0.021650087770626086,-0.0015495852580633233,0.15043290043290045,5.149116305108001,0.019105453586603906
167,13,3,10,0,0,0,13,3,10,0.01995012468827925,0.0215241419429901,-0.00157401725471085,0.01995012468827925,0.0215241419429901,-0.00157401725471085,0.15043290043290045,5.1806702885420695,0.018933348081134938
168,14,8,6,1,0,1,13,8,5,0.01955990220048895,0.022028985507246364,-0.002469083306757415,0.01955990220048895,0.022028985507246364,-0.002469083306757415,0.15043290043290045,5.211921532904657,0.018754561975126774
169,12,3,9,1,1,0,11,2,9,0.021844660194174702,0.021914648212226055,-6.998801805135207e-05,0.021844660194174702,0.021914648212226055,-6.998801805135207e-05,0.15043290043290045,5.242819881923317,0.01855705983435074
170,15,4,11,0,0,0,15,4,11,0.021634615384615332,0.021776504297994256,-0.00014188891337892431,0.021634615384615332,0.021776504297994256,-0.00014188891337892431,0.15043290043290045,5.273363231363993,0.018345438234465196
171,7,3,4,0,0,0,7,3,4,0.021479713603818562,0.02172670097198398,-0.0002469873681654189,0.021479713603818562,0.02172670097198398,-0.0002469873681654189,0.15043290043290045,5.303442971997147,0.01810999765580494
172,6,2,4,0,0,0,6,2,4,0.021377672209026078,0.021677124928693656,-0.00029945271966757767,0.021377672209026078,0.021677124928693656,-0.00029945271966757767,0.15043290043290045,5.333039158080648,0.017859117174345088
173,12,2,10,0,0,0,12,2,10,0.0212765957446808,0.02155416903006238,-0.00027757328538158266,0.0212765957446808,0.02155416903006238,-0.00027757328538158266,0.15043290043290045,5.362162051515638,0.017595779606215087
174,20,3,17,0,0,0,20,3,17,0.02112676056338023,0.021348314606741563,-0.00022155404336133416,0.02112676056338023,0.021348314606741563,-0.00022155404336133416,0.15043290043290045,5.390870030645304,0.017324639433639117
175,19,4,15,1,0,1,18,4,14,0.020930232558139486,0.021727019498607232,-0.0007967869404677461,0.020930232558139486,0.021727019498607232,-0.0007967869404677461,0.15043290043290045,5.419103162174611,0.017034955225622133
176,7,1,6,0,0,0,7,1,6,0.020881670533642642,0.021654636313159344,-0.0007729657795167016,0.020881670533642642,0.021654636313159344,-0.0007729657795167016,0.15043290043290045,5.446737624234949,0.016721030923454016
177,13,2,11,1,0,1,12,2,10,0.020785219399538056,0.022075055187637957,-0.001289835788099901,0.020785219399538056,0.022075055187637957,-0.001289835788099901,0.15043290043290045,5.473823656807304,0.016399211434159615
178,19,4,15,0,0,0,19,4,15,0.02059496567505716,0.021893814997263263,-0.0012988493222061033,0.02059496567505716,0.021893814997263263,-0.0012988493222061033,0.15043290043290045,5.500287341739957,0.016058248028401872
179,10,3,7,0,0,0,10,3,7,0.020454545454545406,0.021810250817884395,-0.0013557053633389896,0.020454545454545406,0.021810250817884395,-0.0013557053633389896,0.15043290043290045,5.526075637016392,0.015700326373666508
180,14,2,12,0,0,0,14,2,12,0.020361990950226196,0.021668472372697714,-0.0013064814224715178,0.020361990950226196,0.021668472372697714,-0.0013064814224715178,0.15043290043290045,5.551144243415131,0.015326520462013469
181,6,1,5,0,0,0,6,1,5,0.020316027088036072,0.021609940572663414,-0.0012939134846273424,0.020316027088036072,0.021609940572663414,-0.0012939134846273424,0.15043290043290045,5.575559829977273,0.014947380586627805
182,14,7,7,2,0,2,12,7,5,0.019999999999999955,0.022604951560818074,-0.002604951560818119,0.019999999999999955,0.022604951560818074,-0.002604951560818119,0.15043290043290045,5.599261649105256,0.014551399827630289
183,15,5,10,0,0,0,15,5,10,0.019780219780219734,0.022483940042826542,-0.0027037202626068076,0.019780219780219734,0.022483940042826542,-0.0027037202626068076,0.15043290043290045,5.622240521597771,0.014143648121173594
184,16,5,11,0,0,0,16,5,11,0.019565217391304304,0.022352315061202756,-0.0027870976698984515,0.019565217391304304,0.022352315061202756,-0.0027870976698984515,0.15043290043290045,5.6445009411276645,0.013725698744640939
185,8,1,7,0,0,0,8,1,7,0.019522776572668068,0.022269353128313883,-0.0027465765556458147,0.019522776572668068,0.022269353128313883,-0.0027465765556458147,0.15043290043290045,5.666045582582471,0.013297700717045089
186,9,1,8,1,0,1,8,1,7,0.01948051948051944,0.02270327349524814,-0.003222754014728702,0.01948051948051944,0.02270327349524814,-0.003222754014728702,0.15043290043290045,5.68681521983223,0.012854249039614482
187,13,3,10,1,1,0,12,2,10,0.021505376344085975,0.022584033613445367,-0.0010786572693593927,0.021505376344085975,0.022584033613445367,-0.0010786572693593927,0.15043290043290045,5.706809319348879,0.012401110865937573
188,14,3,11,0,0,0,14,3,11,0.02136752136752132,0.022454308093994766,-0.0010867867264734467,0.02136752136752132,0.022454308093994766,-0.0010867867264734467,0.15043290043290045,5.726014806050996,0.011937468952182534
189,10,2,8,0,0,0,10,2,8,0.021276595744680805,0.02236089443577742,-0.0010842986910966149,0.021276595744680805,0.02236089443577742,-0.0010842986910966149,0.15043290043290045,5.744361081452693,0.011458348818514472
190,17,2,15,0,0,0,17,2,15,0.021186440677966056,0.02218782249742001,-0.0010013818194539552,0.021186440677966056,0.02218782249742001,-0.0010013818194539552,0.15043290043290045,5.7618169979795315,0.010967760439033343
191,17,3,14,1,1,0,16,2,14,0.023157894736842054,0.022028688524590154,0.0011292062122519007,0.023157894736842054,0.022028688524590154,0.0011292062122519007,0.15043290043290045,5.778369440477315,0.010467740110052986
192,16,3,13,0,0,0,16,3,13,0.02301255230125518,0.02188295165394401,0.001129600647311168,0.02301255230125518,0.02188295165394401,0.001129600647311168,0.15043290043290045,5.794037015881126,0.009961599882845154
193,11,2,9,0,0,0,11,2,9,0.022916666666666616,0.021783181357649433,0.0011334853090171834,0.022916666666666616,0.021783181357649433,0.0011334853090171834,0.15043290043290045,5.80883512445446,0.009449426153084743
194,13,3,10,0,0,0,13,3,10,0.02277432712215316,0.021673387096774185,0.0011009400253789749,0.02277432712215316,0.021673387096774185,0.0011009400253789749,0.15043290043290045,5.8226954561243645,0.00892385780108779
195,11,1,10,1,0,1,10,1,9,0.02272727272727268,0.022066198595787352,0.0006610741314853272,0.02272727272727268,0.022066198595787352,0.0006610741314853272,0.15043290043290045,5.835663358433187,0.008395810967987902
196,14,5,9,0,0,0,14,5,9,0.022494887525562324,0.0219670494258612,0.000527838099701125,0.022494887525562324,0.0219670494258612,0.000527838099701125,0.15043290043290045,5.847695872575383,0.007857512659956517
197,4,1,3,0,0,0,4,1,3,0.022448979591836688,0.02193419740777666,0.0005147821840600295,0.022448979591836688,0.02193419740777666,0.0005147821840600295,0.15043290043290045,5.858823317080449,0.0073161528558544535
198,11,3,8,1,0,1,10,3,7,0.022312373225152084,0.022343594836146962,-3.1221610994877635e-05,0.022312373225152084,0.022343594836146962,-3.1221610994877635e-05,0.15043290043290045,5.868958446158735,0.006761259645998179
199,10,3,7,0,0,0,10,3,7,0.022177419354838662,0.022266204849084602,-8.878549424594026e-05,0.022177419354838662,0.022266204849084602,-8.878549424594026e-05,0.15043290043290045,5.878086397114303,0.0061999482728298996
200,8,3,5,0,0,0,8,3,5,0.02204408817635266,0.022211253701875606,-0.00016716552552294497,0.02204408817635266,0.022211253701875606,-0.00016716552552294497,0.15043290043290045,5.886227862926461,0.005635931879812704
201,9,1,8,0,0,0,9,1,8,0.021999999999999954,0.022123893805309724,-0.00012389380530977018,0.021999999999999954,0.022123893805309724,-0.00012389380530977018,0.15043290043290045,5.893381912780971,0.005067634977905354
202,10,1,9,0,0,0,10,1,9,0.021956087824351253,0.022026431718061665,-7.034389371041172e-05,0.021956087824351253,0.022026431718061665,-7.034389371041172e-05,0.15043290043290045,5.899567973396202,0.00449737197030057
203,10,4,6,0,0,0,10,4,6,0.02178217821782174,0.021961932650073197,-0.00017975443225145757,0.02178217821782174,0.021961932650073197,-0.00017975443225145757,0.15043290043290045,5.904788969385639,0.003924048620267668
204,10,1,9,0,0,0,10,1,9,0.021739130434782566,0.02186588921282798,-0.00012675877804541394,0.021739130434782566,0.02186588921282798,-0.00012675877804541394,0.15043290043290045,5.909009310425523,0.0033445346593408403
205,15,4,11,0,0,0,15,4,11,0.02156862745098035,0.021749637506041558,-0.00018101005506120788,0.02156862745098035,0.021749637506041558,-0.00018101005506120788,0.15043290043290045,5.912234099594572,0.0027630347067733635
206,13,3,10,0,0,0,13,3,10,0.02144249512670561,0.021645021645021637,-0.000202526518316027,0.02144249512670561,0.021645021645021637,-0.000202526518316027,0.15043290043290045,5.914422440489728,0.0021757303176500632
207,9,4,5,0,0,0,9,4,5,0.02127659574468081,0.02159309021113243,-0.0003164944664516209,0.02127659574468081,0.02159309021113243,-0.0003164944664516209,0.15043290043290045,5.915627988836781,0.0015918167298170779
208,9,1,8,0,0,0,9,1,8,0.021235521235521193,0.021510516252390047,-0.00027499501686885364,0.021235521235521193,0.021510516252390047,-0.00027499501686885364,0.15043290043290045,5.915830358304833,0.0010048843620994485
209,18,2,16,0,0,0,18,2,16,0.021153846153846113,0.021347248576850084,-0.0001934024230039709,0.021153846153846113,0.021347248576850084,-0.0001934024230039709,0.15043290043290045,5.91500921122437,0.00041538143414093884
210,17,4,13,0,0,0,17,4,13,0.0209923664122137,0.021216407355021207,-0.00022404094280750741,0.0209923664122137,0.021216407355021207,-0.00022404094280750741,0.15043290043290045,5.914291195371312,0.0004847655442889959
211,14,3,11,0,0,0,14,3,11,0.020872865275142274,0.021106941838649147,-0.00023407656350687284,0.020872865275142274,0.021106941838649147,-0.00023407656350687284,0.15043290043290045,5.914564264928046,0.0010711878349115873
212,13,2,11,0,0,0,13,2,11,0.020793950850661585,0.020998600093327102,-0.00020464924266551734,0.020793950850661585,0.020998600093327102,-0.00020464924266551734,0.15043290043290045,5.915866434362459,0.001660481034915113
213,9,1,8,1,0,1,8,1,7,0.020754716981132036,0.021385402138540205,-0.0006306851574081687,0.020754716981132036,0.021385402138540205,-0.0006306851574081687,0.15043290043290045,5.918154765380841,0.002244706717319453
