t,captures_total,captures_in,captures_out,M_total,M_in,M_out,frac_M_in_cum,frac_M_out_cum,delta_cum,frac_M_in_roll,frac_M_out_roll,delta_roll,locked_like,mean_edge_mem,mean_theta_step,lambda_in_factor
19,18,5,13,0,0,0,0.048543689320387884,0.0230547550432276,0.025488934277160286,0.048543689320387884,0.0230547550432276,0.025488934277160286,0.15043290043290045,1.135254372195693,0.0044517040047250215,1.1618896146201907
20,33,8,25,0,0,0,0.04504504504504464,0.02150537634408596,0.02353966870095868,0.04504504504504464,0.02150537634408596,0.02353966870095868,0.15043290043290045,1.1717359210351552,0.004213870588765463,1.1693927420185106
21,30,5,25,0,0,0,0.0431034482758617,0.020151133501259393,0.022952314774602304,0.0431034482758617,0.020151133501259393,0.022952314774602304,0.15043290043290045,1.2084446816048926,0.004280219106192984,1.176743427382681
22,23,2,21,1,0,1,0.04237288135593185,0.021531100478468845,0.020841780877463002,0.04237288135593185,0.021531100478468845,0.020841780877463002,0.1525974025974026,1.242584719797704,0.004083393910782707,1.18393505559203
23,23,3,20,1,1,0,0.049586776859503724,0.020547945205479402,0.029038831654024322,0.049586776859503724,0.020547945205479402,0.029038831654024322,0.15043290043290045,1.274168614157983,0.003891293495580112,1.1909611546665904
24,24,10,14,0,0,0,0.045801526717556905,0.019911504424778716,0.02589002229277819,0.045801526717556905,0.019911504424778716,0.02589002229277819,0.15043290043290045,1.3040963879660776,0.00377491954879206,1.197815401591442
25,27,3,24,0,0,0,0.04477611940298474,0.018907563025210045,0.025868556377774694,0.04477611940298474,0.018907563025210045,0.025868556377774694,0.15043290043290045,1.331791849535799,0.003612467089549432,1.2044916280070002
26,26,8,18,2,1,1,0.04929577464788698,0.020242914979757044,0.029052859668129937,0.04929577464788698,0.020242914979757044,0.029052859668129937,0.15043290043290045,1.3596674128498207,0.003665685357660612,1.210983825760123
27,15,4,11,0,0,0,0.047945205479451726,0.01980198019801976,0.028143225281431965,0.047945205479451726,0.01980198019801976,0.028143225281431965,0.15043290043290045,1.3854392781663025,0.0035080477139891528,1.2172861523110428
28,21,5,16,0,0,0,0.04635761589403943,0.01919385796545102,0.02716375792858841,0.04635761589403943,0.01919385796545102,0.02716375792858841,0.15043290043290045,1.4090671658926763,0.0033442339329149942,1.2233929359912579
29,21,5,16,0,0,0,0.04487179487179459,0.018621973929236462,0.026249820942558125,0.04487179487179459,0.018621973929236462,0.026249820942558125,0.15043290043290045,1.4311342292313056,0.003231824747850027,1.2292986811076516
30,23,5,18,0,0,0,0.043478260869564946,0.018018018018017983,0.025460242851546962,0.043478260869564946,0.018018018018017983,0.025460242851546962,0.15043290043290045,1.4521119498842763,0.003161878553754028,1.234998072888245
31,31,7,24,0,0,0,0.04166666666666642,0.017271157167530193,0.024395509499136228,0.04166666666666642,0.017271157167530193,0.024395509499136228,0.15043290043290045,1.4722870644934791,0.0031177801498947504,1.240485982265133
32,28,6,22,0,0,0,0.040229885057471035,0.01663893510815305,0.023590949949317985,0.040229885057471035,0.01663893510815305,0.023590949949317985,0.15043290043290045,1.4922088453905895,0.003120663300176049,1.2457574704902994
33,17,4,13,0,0,0,0.03932584269662899,0.016286644951140038,0.023039197745488953,0.03932584269662899,0.016286644951140038,0.023039197745488953,0.15043290043290045,1.5111503271721107,0.0030564045212998943,1.2508077935801563
34,24,5,19,2,0,2,0.03825136612021837,0.01895734597156395,0.01929402014865442,0.03825136612021837,0.01895734597156395,0.01929402014865442,0.15151515151515152,1.529749387695522,0.0030505498509660065,1.2556324065848088
35,28,7,21,0,0,0,0.036842105263157704,0.01834862385321098,0.018493481409946725,0.036842105263157704,0.01834862385321098,0.018493481409946725,0.15043290043290045,1.5483055354308932,0.0030712180625245226,1.260226967678205
36,23,6,17,1,1,0,0.04081632653061204,0.017883755588673594,0.022932570941938447,0.04081632653061204,0.017883755588673594,0.022932570941938447,0.15043290043290045,1.5662075818697865,0.003034708915350368,1.2645873420654843
37,28,6,22,0,0,0,0.03960396039603941,0.01731601731601729,0.02228794308002212,0.03960396039603941,0.01731601731601729,0.02228794308002212,0.15043290043290045,1.5839756045806441,0.0030435514112014356,1.2687096057040144
38,33,5,28,0,0,0,0.0386473429951689,0.016643550624133124,0.022003792371035776,0.0386473429951689,0.016643550624133124,0.022003792371035776,0.15043290043290045,1.601541949139362,0.003045067712368513,1.272590048834765
39,19,5,14,0,0,0,0.0377358490566036,0.016326530612244875,0.021409318444358724,0.0377358490566036,0.016326530612244875,0.021409318444358724,0.15043290043290045,1.618686156048685,0.0030251058169805463,1.2762251793208406
40,33,6,27,0,0,0,0.036697247706421854,0.01574803149606297,0.020949216210358883,0.036697247706421854,0.01574803149606297,0.020949216210358883,0.15043290043290045,1.635379737417663,0.0030013745971462008,1.2796117257901678
41,14,3,11,3,0,3,0.03619909502262427,0.019404915912031022,0.01679417911059325,0.03619909502262427,0.019404915912031022,0.01679417911059325,0.15043290043290045,1.6519734065745209,0.0030085222415224466,1.2827466405795092
42,32,6,26,0,0,0,0.03524229074889852,0.018773466833541905,0.016468823915356617,0.03524229074889852,0.018773466833541905,0.016468823915356617,0.15043290043290045,1.6675357084810571,0.0029282708045465264,1.2856271024771546
43,27,5,22,1,0,1,0.03448275862068951,0.019488428745432374,0.014994329875257135,0.03448275862068951,0.019488428745432374,0.014994329875257135,0.15043290043290045,1.6826741248092143,0.002902744799779329,1.2882505192618217
44,24,4,20,0,0,0,0.03389830508474562,0.019024970273483925,0.014873334811261692,0.03389830508474562,0.019024970273483925,0.014873334811261692,0.15043290043290045,1.6975423294449121,0.0028901462737394618,1.2906145300354797
45,26,5,21,1,0,1,0.03319502074688783,0.019721577726218072,0.013473443020669756,0.03319502074688783,0.019721577726218072,0.013473443020669756,0.15043290043290045,1.7122944870811374,0.0028905188123381858,1.2927170073479977
46,26,8,18,0,0,0,0.03212851405622477,0.019318181818181797,0.012810332238042975,0.03212851405622477,0.019318181818181797,0.012810332238042975,0.15043290043290045,1.7265339390496168,0.0028529356434596137,1.294556059111708
47,30,7,23,0,0,0,0.031249999999999875,0.018826135105204853,0.012423864894795023,0.031249999999999875,0.018826135105204853,0.012423864894795023,0.15043290043290045,1.7407322620110226,0.0028576808790026767,1.296130030304155
48,26,7,19,1,0,1,0.030418250950570224,0.019522776572668092,0.010895474377902132,0.030418250950570224,0.019522776572668092,0.010895474377902132,0.15043290043290045,1.755285038471139,0.002897633832699543,1.297437504457506
49,20,7,13,0,0,0,0.029629629629629516,0.019251336898395702,0.010378292731233814,0.029629629629629516,0.019251336898395702,0.010378292731233814,0.15043290043290045,1.769526573177128,0.0028747182395747694,1.2984773049332743
50,19,4,15,0,0,0,0.029197080291970694,0.018947368421052612,0.010249711870918082,0.029197080291970694,0.018947368421052612,0.010249711870918082,0.15043290043290045,1.7838799008838722,0.0028895735139316207,1.2992484959812163
